path,name,size_kb,n_features,geom_type,crs,minx,miny,maxx,maxy,year_start,year_end,category,error,primary_year
shorelines/2004 shoreline by points/obx2004points.shp,obx2004points,477.6,17462,Point,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138141.369789884,34705.21601769703,3052321.9725414542,1039173.06974191,2004.0,2004.0,shoreline,,2004.0
shorelines/CAPE_LO_shrlines/Cape_Lookout/Shoreline_Oceanfront_1998.shp,Shoreline_Oceanfront_1998,301.2,21,MultiLineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138773.2400174905,34857.69592583971,3052352.003366368,1034250.0259751445,1998.0,1998.0,shoreline,,1998.0
shorelines/CAPE_LO_shrlines/Cape_Lookout/Shoreline_Oceanfront_2004.shp,Shoreline_Oceanfront_2004,573.1,291,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138136.791173626,34705.21601769703,3052322.4467045246,1039175.3147931361,2004.0,2004.0,shoreline,,2004.0
shorelines/CAPE_LO_shrlines/Cape_Lookout/Shoreline_Oceanfront_33to52.shp,Shoreline_Oceanfront_33to52,228.5,128,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2137574.8457618114,34288.8706616268,3052462.5183249023,835713.2934344932,1933.0,1952.0,shoreline,,1952.0
shorelines/CAPE_LO_shrlines/Cape_Lookout/beafort_inlet_shrlines.shp,beafort_inlet_shrlines,121.3,25,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2568956.8887418946,328759.9661906343,2744015.086246368,353827.06610504596,,,shoreline,,
shorelines/CAPE_LO_shrlines/NOAA1926.shp,NOAA1926,235.0,439,LineString,EPSG:4269,-77.91275350000001,33.9751736,-76.667,34.719911999999994,1926.0,1926.0,shoreline,,1926.0
shorelines/CAPE_LO_shrlines/NOAA1972.shp,NOAA1972,1.2,1,LineString,EPSG:4269,-76.24976240000001,34.9023255,-76.1266099,35.0,1972.0,1972.0,shoreline,,1972.0
shorelines/CAPE_LO_shrlines/NOAA_1866.shp,NOAA_1866,322.5,337,LineString,EPSG:4269,-76.5401565,34.635014299999995,-76.03999999999999,35.108649099999994,1866.0,1866.0,shoreline,,1866.0
shorelines/CAPE_LO_shrlines/NOAA_1867.shp,NOAA_1867,1089.8,1373,MultiLineString,EPSG:4269,-77.37645,34.525670000000005,-76.31335000000001,34.91798,1867.0,1867.0,shoreline,,1867.0
shorelines/CAPE_LO_shrlines/NOAA_1871.shp,NOAA_1871,1089.8,1373,MultiLineString,UNDEFINED,-77.37645,34.525670000000005,-76.31335000000001,34.91798,1871.0,1871.0,shoreline,,1871.0
shorelines/CAPE_LO_shrlines/NOAA_1886.shp,NOAA_1886,9.5,17,LineString,EPSG:4269,-76.58222,34.584810000000004,-76.51368,34.66046,1886.0,1886.0,shoreline,,1886.0
shorelines/CAPE_LO_shrlines/NOAA_1913.shp,NOAA_1913,359.8,925,LineString,EPSG:4269,-76.73298500000001,34.6157044,-76.44999999999999,34.7668515,1913.0,1913.0,shoreline,,1913.0
shorelines/CAPE_LO_shrlines/NOAA_1917.shp,NOAA_1917,354.8,566,LineString,EPSG:4269,-76.25752,34.933629999999994,-75.45906,36.11707,1917.0,1917.0,shoreline,,1917.0
shorelines/CAPE_LO_shrlines/NOAA_1926.shp,NOAA_1926,20.2,29,LineString,EPSG:4269,-76.55796810000001,34.5871157,-76.5221229,34.623938499999994,1926.0,1926.0,shoreline,,1926.0
shorelines/CAPE_LO_shrlines/NOAA_1926Copy.shp,NOAA_1926Copy,20.2,29,LineString,UNDEFINED,-76.55796810000001,34.5871157,-76.5221229,34.623938499999994,1926.0,1926.0,shoreline,,1926.0
shorelines/CAPE_LO_shrlines/NOAA_1926_2.shp,NOAA_1926_2,235.0,439,LineString,UNDEFINED,-77.91275350000001,33.9751736,-76.667,34.719911999999994,1926.0,1926.0,shoreline,,1926.0
shorelines/CAPE_LO_shrlines/NOAA_1946.shp,NOAA_1946,6168.9,4313,LineString,EPSG:4269,-77.12467179999999,34.5820791,-75.4595845,35.75019,1946.0,1946.0,shoreline,,1946.0
shorelines/CAPE_LO_shrlines/NOAA_1972.shp,NOAA_1972,1.2,1,LineString,EPSG:4269,-76.24976240000001,34.9023255,-76.1266099,35.0,1972.0,1972.0,shoreline,,1972.0
shorelines/CAPE_LO_shrlines/NOAA_1973.shp,NOAA_1973,15.6,8,LineString,EPSG:4269,-76.62443999999999,34.58707,-76.49965,34.674310000000006,1973.0,1973.0,shoreline,,1973.0
shorelines/CAPE_LO_shrlines/NOAA_1974.shp,NOAA_1974,49.5,49,LineString,EPSG:4269,-76.5829799,34.6335198,-75.5034498,35.333516200000005,1974.0,1974.0,shoreline,,1974.0
shorelines/CAPE_LO_shrlines/NOAA_1988.shp,NOAA_1988,1225.3,1894,LineString,EPSG:4269,-76.58338,34.5882,-75.50411,35.33315,1988.0,1988.0,shoreline,,1988.0
shorelines/CAPE_LO_shrlines/nc1849_1873.shp,nc1849_1873,26.8,12,LineString,EPSG:4269,-77.33487574293189,34.53126620278967,-76.48080171698544,34.69990167041272,1849.0,1873.0,shoreline,,1873.0
shorelines/CAPE_LO_shrlines/nc1852.shp,nc1852,26.8,12,LineString,EPSG:4269,-77.33487574293189,34.53126620278967,-76.48080171698544,34.69990167041272,1852.0,1852.0,shoreline,,1852.0
shorelines/CAPE_LO_shrlines/nc1925_1946.shp,nc1925_1946,164.7,249,LineString,EPSG:4269,-78.54749792114211,33.83858895907032,-75.45958207615223,36.55059775083339,1925.0,1946.0,shoreline,,1946.0
shorelines/CAPE_LO_shrlines/nc1970_1988.shp,nc1970_1988,219.2,444,LineString,EPSG:4269,-78.54410497220236,33.84133467127278,-75.45997709385048,36.550597719562745,1970.0,1988.0,shoreline,,1988.0
shorelines/CAPE_LO_shrlines/nc1997.shp,nc1997,1919.2,22254,LineString,EPSG:4269,-78.54352267170563,33.841417880349574,-75.46032381954971,36.46442437375428,1997.0,1997.0,shoreline,,1997.0
shorelines/CAPE_LO_shrlines/ncshrln.shp,ncshrln,21129.3,45168,LineString,EPSG:4269,-84.32186889648438,32.91935499387146,-74.45658111572266,36.58811950683594,,,shoreline_composite,,
shorelines/NC_DNR/Transects/Transects.shp,Transects,1223.2,10439,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2137366.851478122,32286.026486183517,3055350.9381168527,1034704.4032619172,,,transect,,
shorelines/NC_DNR/beaufort_Inlet_Shrlines/beafort_inlet_shrlines.shp,beafort_inlet_shrlines,121.3,25,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2568956.8887418946,328759.9661906343,2744015.086246368,353827.06610504596,,,shoreline,,
shorelines/NC_DNR/capefear_Inlet_Shrlines/capefear_inlet_shrlines.shp,capefear_inlet_shrlines,159.1,37,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2265591.84576195,34278.1081799652,2318863.9489204343,59735.89208592644,,,shoreline,,
shorelines/NC_DNR/carolinabch_inlet_shrlines/carolinabch_inlet_shrlines.shp,carolinabch_inlet_shrlines,106.2,27,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2318575.4484792887,57109.99997885431,2359787.65371349,159412.89798117272,,,shoreline,,
shorelines/NC_DNR/erosion_rates_2004/2004_ER_points.shp,2004_ER_points,278.6,10185,Point,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138894.000150771,34861.627638962585,3052351.175499839,1034173.968022882,2004.0,2004.0,erosion_rate_points,,2004.0
shorelines/NC_DNR/setback_1988_factors/setback_1988_factors.shp,setback_1988_factors,25.8,170,Polygon,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2139578.6888613794,35542.58311549004,3052486.480751842,1034199.2610428715,1988.0,1988.0,setback,,1988.0
shorelines/NC_DNR/setback_1997_factors/setback_1997_factors.shp,setback_1997_factors,28.5,202,Polygon,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2137743.046303416,35398.7602398732,3052484.985630113,1034206.599544283,1997.0,1997.0,setback,,1997.0
shorelines/NC_DNR/setback_2004_factors/setback_2004_factors.shp,setback_2004_factors,58.7,418,Polygon,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2137247.436301506,33906.41068868677,3052918.9665837814,1038581.3609790578,2004.0,2004.0,setback,,2004.0
shorelines/NC_DNR/shoreline_oceanfront_1998/Shoreline_Oceanfront_1998.shp,Shoreline_Oceanfront_1998,301.2,21,MultiLineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138773.2400174905,34857.69592583971,3052352.003366368,1034250.0259751445,1998.0,1998.0,shoreline,,1998.0
shorelines/NC_DNR/shoreline_oceanfront_2003/Shoreline_Oceanfront_2003.shp,Shoreline_Oceanfront_2003,119.9,34,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2130004.1677861162,34740.13929735557,2698521.2408100185,354905.92522267107,2003.0,2003.0,shoreline,,2003.0
shorelines/NC_DNR/shoreline_oceanfront_2004/Shoreline_Oceanfront_2004.shp,Shoreline_Oceanfront_2004,573.1,291,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2138136.791173626,34705.21601769703,3052322.4467045246,1039175.3147931361,2004.0,2004.0,shoreline,,2004.0
shorelines/NC_DNR/shoreline_oceanfront_33to52/Shoreline_Oceanfront_33to52.shp,Shoreline_Oceanfront_33to52,228.5,128,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2137574.8457618114,34288.8706616268,3052462.5183249023,835713.2934344932,1933.0,1952.0,shoreline,,1952.0
shorelines/NC_DNR/shoreline_oceanfront_40to62/Shoreline_Oceanfront_40to62.shp,Shoreline_Oceanfront_40to62,63.7,343,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2919401.7273914167,835691.66574786,2991647.806087326,1037680.7793023691,1940.0,1962.0,shoreline,,1962.0
shorelines/NC_DNR/shorelines_hatteras_inlet/shorelines_hatteras_inlet.shp,shorelines_hatteras_inlet,224.3,28,LineString,"PROJCS[""NAD83 / North Carolina (ftUS)"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",33.75],PARAMETER[""central_meridian"",-79],PARAMETER[""standard_parallel_1"",34.3333333333333],PARAMETER[""standard_parallel_2"",36.1666666666667],PARAMETER[""false_easting"",2000000.00261667],PARAMETER[""false_northing"",0],UNIT[""US survey foot"",0.304800609601219,AUTHORITY[""EPSG"",""9003""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",2924369.254319031,516681.0615477334,3007298.954493419,555152.2019757947,,,shoreline,,
shorelines/NOAA/Cape_Hatteras/1854_capeHat/NOAA_1854.shp,NOAA_1854,56.0,94,LineString,EPSG:4269,-75.5381467,35.22574779999999,-75.477507,35.4925461,1854.0,1854.0,shoreline,,1854.0
shorelines/NOAA/Cape_Hatteras/1860/NOAA_1860.shp,NOAA_1860,92.8,100,LineString,EPSG:4269,-75.97828999999999,35.10231,-75.518,35.27263000000001,1860.0,1860.0,shoreline,,1860.0
shorelines/NOAA/Cape_Hatteras/1872CapeHat_HATinlet/NOAA_1872.shp,NOAA_1872,119.0,123,LineString,EPSG:4269,-75.83224999999999,35.15933,-75.50643,35.314539999999994,1872.0,1872.0,shoreline,,1872.0
shorelines/NOAA/Cape_Hatteras/1917cphat/NOAA_1917.shp,NOAA_1917,354.8,566,LineString,EPSG:4269,-76.25752,34.933629999999994,-75.45906,36.11707,1917.0,1917.0,shoreline,,1917.0
